COD. DEP.,DEPARTAMENTO,COD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,ANO,PERIODO,AREA SEMBRADA (ha),AREA COSECHADA (Ha),PRODUCCION (t),RENDIMIENTO (t/ha),DESEMPENO (Ha cos/Ha sem),ESTADO DEL CUTIVO,CICLO DE CULTIVO
76,VALLE DEL CAUCA,76497,OBANDO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,8.0,8.0,200,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,5.0,4.0,32,8.0,0.8,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,HORTALIZAS,TOMATE,TOMATE,2011,2011A,5.0,5.0,78,15.6,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,4.0,2.0,25,12.5,0.5,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,4.0,4.0,80,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,HORTALIZAS,TOMATE,TOMATE,2011,2011A,2.0,2.0,60,30.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,2.0,2.0,30,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,HORTALIZAS,TOMATE,TOMATE,2011,2011A,1.0,1.0,15,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,135.0,130.0,2139,16.46,0.96,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,90.0,90.0,2199,24.44,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,HORTALIZAS,TOMATE,TOMATE,2011,2011B,70.0,70.0,140,2.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,HORTALIZAS,TOMATE,TOMATE,2011,2011B,60.0,60.0,600,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,HORTALIZAS,TOMATE,TOMATE,2011,2011B,48.0,43.0,430,10.0,0.89,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,45.0,43.0,860,20.0,0.95,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,40.0,40.0,400,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,HORTALIZAS,TOMATE,TOMATE,2011,2011B,40.0,40.0,600,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,HORTALIZAS,TOMATE,TOMATE,2011,2011B,35.0,30.0,597,19.9,0.85,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,HORTALIZAS,TOMATE,TOMATE,2011,2011B,35.0,35.0,700,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,HORTALIZAS,TOMATE,TOMATE,2011,2011B,30.0,30.0,660,22.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,28.0,28.0,420,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,2011,2011B,25.0,20.0,480,24.0,0.8,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,25.0,25.0,550,22.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,HORTALIZAS,TOMATE,TOMATE,2011,2011B,25.0,25.0,250,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,HORTALIZAS,TOMATE,TOMATE,2011,2011B,25.0,20.0,700,35.0,0.8,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,20.0,20.0,700,35.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,HORTALIZAS,TOMATE,TOMATE,2011,2011B,18.0,18.0,360,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,16.0,15.0,210,14.0,0.93,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,15.0,15.0,569,37.99,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,15.0,13.0,170,13.8,0.86,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,10.0,10.0,143,14.3,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,2011,2011B,10.0,8.0,280,35.0,0.8,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,8.0,8.0,136,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,HORTALIZAS,TOMATE,TOMATE,2011,2011B,8.0,8.0,200,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,2011,2011B,6.0,5.0,40,8.0,0.83,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,HORTALIZAS,TOMATE,TOMATE,2011,2011B,5.0,2.0,9,4.5,0.4,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,HORTALIZAS,TOMATE,TOMATE,2011,2011B,5.0,5.0,83,16.6,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,2011,2011B,5.0,3.0,60,20.0,0.6,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,4.0,4.0,25,6.25,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,HORTALIZAS,TOMATE,TOMATE,2011,2011B,2.0,2.0,60,30.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,2011,2011B,2.0,2.0,30,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,HORTALIZAS,TOMATE,TOMATE,2011,2011B,1.0,1.0,23,23.64,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,94.0,80.0,2368,29.6,0.85,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,70.0,65.0,650,10.0,0.92,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,60.0,55.0,1320,24.0,0.91,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,HORTALIZAS,TOMATE,TOMATE,2012,2012A,50.0,50.0,1000,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,40.0,35.0,700,20.0,0.87,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,40.0,40.0,600,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,HORTALIZAS,TOMATE,TOMATE,2012,2012A,38.0,38.0,760,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,2012,2012A,35.0,35.0,910,26.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,35.0,35.0,525,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,HORTALIZAS,TOMATE,TOMATE,2012,2012A,35.0,30.0,300,10.0,0.85,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,HORTALIZAS,TOMATE,TOMATE,2012,2012A,35.0,32.0,604,18.9,0.91,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,35.0,35.0,700,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,30.0,30.0,300,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,25.0,25.0,375,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,HORTALIZAS,TOMATE,TOMATE,2012,2012A,25.0,25.0,550,22.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,15.0,15.0,210,14.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,15.0,15.0,525,35.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,15.0,15.0,375,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,14.0,9.0,162,18.0,0.64,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,13.0,13.0,221,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,13.0,12.0,480,40.0,0.92,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,10.0,10.0,170,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,2012,2012A,10.0,8.0,288,36.0,0.8,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,9.0,6.0,325,54.17,0.66,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,9.0,9.0,81,9.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,9.0,8.0,144,18.0,0.88,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,6.0,5.0,165,33.0,0.83,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,5.0,4.0,29,7.4,0.8,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,HORTALIZAS,TOMATE,TOMATE,2012,2012A,5.0,5.0,70,14.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,5.0,5.0,125,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,HORTALIZAS,TOMATE,TOMATE,2012,2012A,4.0,4.0,94,23.6,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,HORTALIZAS,TOMATE,TOMATE,2012,2012A,3.0,2.0,30,15.0,0.66,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,HORTALIZAS,TOMATE,TOMATE,2012,2012A,2.0,2.0,60,30.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,65.0,60.0,1440,24.0,0.92,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,HORTALIZAS,TOMATE,TOMATE,2012,2012B,65.0,65.0,1560,24.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,45.0,43.0,860,20.0,0.95,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,HORTALIZAS,TOMATE,TOMATE,2012,2012B,45.0,45.0,450,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,42.0,42.0,2520,60.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,HORTALIZAS,TOMATE,TOMATE,2012,2012B,40.0,40.0,800,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,HORTALIZAS,TOMATE,TOMATE,2012,2012B,40.0,35.0,350,10.0,0.87,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,HORTALIZAS,TOMATE,TOMATE,2012,2012B,38.0,38.0,760,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,HORTALIZAS,TOMATE,TOMATE,2012,2012B,35.0,30.0,300,10.0,0.85,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,HORTALIZAS,TOMATE,TOMATE,2012,2012B,35.0,32.0,604,18.9,0.91,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,HORTALIZAS,TOMATE,TOMATE,2012,2012B,35.0,35.0,700,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,28.0,28.0,420,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,HORTALIZAS,TOMATE,TOMATE,2012,2012B,27.0,23.0,120,5.23,0.85,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,2012,2012B,26.0,22.0,528,24.0,0.84,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,HORTALIZAS,TOMATE,TOMATE,2012,2012B,25.0,25.0,550,22.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,20.0,6.0,90,15.0,0.3,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,20.0,20.0,700,35.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,20.0,20.0,500,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,2012,2012B,16.0,11.0,186,16.91,0.68,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,15.0,14.0,560,40.0,0.93,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,15.0,13.0,221,17.0,0.86,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,HORTALIZAS,TOMATE,TOMATE,2012,2012B,14.0,14.0,280,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,13.0,13.0,221,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,2012,2012B,12.0,10.0,260,26.0,0.83,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,2012,2012B,10.0,8.0,288,36.0,0.8,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,9.0,9.0,126,14.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76306,GINEBRA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,8.0,8.0,325,40.65,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76845,ULLOA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,6.0,6.0,216,36.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,5.0,5.0,11,2.2,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,HORTALIZAS,TOMATE,TOMATE,2012,2012B,4.0,4.0,48,12.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,HORTALIZAS,TOMATE,TOMATE,2012,2012B,4.0,4.0,100,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,HORTALIZAS,TOMATE,TOMATE,2012,2012B,3.0,3.0,70,23.6,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,HORTALIZAS,TOMATE,TOMATE,2012,2012B,3.0,3.0,45,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,2012,2012B,3.0,3.0,74,24.67,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76403,LA VICTORIA,HORTALIZAS,TOMATE,TOMATE,2012,2012B,2.0,2.0,60,30.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76895,ZARZAL,HORTALIZAS,TOMATE,TOMATE,2012,2012B,1.0,1.0,30,30.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76606,RESTREPO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,75.0,75.0,750,10.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7689,YOTOCO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,65.0,65.0,1924,29.6,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76834,TULUA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,60.0,55.0,1320,24.0,0.91,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76377,LA CUMBRE,HORTALIZAS,TOMATE,TOMATE,2013,2013A,40.0,39.0,737,18.9,0.97,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,HORTALIZAS,TOMATE,TOMATE,2013,2013A,38.0,38.0,760,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7652,PALMIRA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,36.0,34.0,1088,32.0,0.94,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7667,SAN PEDRO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,35.0,35.0,525,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76869,VIJES,HORTALIZAS,TOMATE,TOMATE,2013,2013A,35.0,35.0,700,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7654,ARGELIA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,30.0,30.0,450,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,HORTALIZAS,TOMATE,TOMATE,2013,2013A,30.0,30.0,660,22.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76233,DAGUA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,29.0,29.0,377,13.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7625,EL DOVIO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,28.0,24.0,360,15.0,0.85,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76823,TORO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,28.0,28.0,560,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,762,ALCALA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,25.0,25.0,1400,56.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76318,GUACARI,HORTALIZAS,TOMATE,TOMATE,2013,2013A,25.0,20.0,180,9.0,0.8,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76122,CAICEDONIA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,21.0,21.0,294,14.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,BOLIVAR,HORTALIZAS,TOMATE,TOMATE,2013,2013A,20.0,19.0,494,26.0,0.95,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76275,FLORIDA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,15.0,15.0,525,35.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76248,EL CERRITO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,14.0,14.0,280,20.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76828,TRUJILLO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,12.0,12.0,168,14.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76863,VERSALLES,HORTALIZAS,TOMATE,TOMATE,2013,2013A,11.0,11.0,396,36.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7641,ANSERMANUEVO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,10.0,7.0,112,16.0,0.7,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,761,CALI,HORTALIZAS,TOMATE,TOMATE,2013,2013A,10.0,7.0,17,2.5,0.7,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7613,CANDELARIA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,10.0,10.0,170,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76246,EL CAIRO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,10.0,6.0,120,20.0,0.6,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76563,PRADERA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,10.0,10.0,170,17.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76736,SEVILLA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,10.0,10.0,250,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76622,ROLDANILLO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,8.0,8.0,120,15.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76845,ULLOA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,8.0,8.0,48,6.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,7636,ANDALUCIA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,6.0,6.0,132,22.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76616,RIOFRIO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,6.0,6.0,54,9.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76243,EL AGUILA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,5.0,5.0,31,6.2,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,764,LA UNION,HORTALIZAS,TOMATE,TOMATE,2013,2013A,5.0,4.0,94,23.5,0.8,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76497,OBANDO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,5.0,5.0,125,25.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76364,JAMUNDI,HORTALIZAS,TOMATE,TOMATE,2013,2013A,5.0,5.0,80,16.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76111,BUGA,HORTALIZAS,TOMATE,TOMATE,2013,2013A,4.0,4.0,32,8.0,1.0,HORTALIZA FRESCA,TRANSITORIO
76,VALLE DEL CAUCA,76892,YUMBO,HORTALIZAS,TOMATE,TOMATE,2013,2013A,4.0,3.0,75,25.0,0.75,HORTALIZA FRESCA,TRANSITORIO
