COD. DEP.,DEPARTAMENTO,COD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,AÑO,PERIODO,AREA SEMBRADA (ha),AREA COSECHADA (Ha),PRODUCCION (t),RENDIMIENTO (t/ha),DESEMPEÑO (Ha cos/Ha sem),ESTADO DEL CUTIVO,CICLO DE CULTIVO
68,SANTANDER,68655,SABANA DE TORRES,CEREALES,MAIZ,MAIZ,2018,2018A,200.0,200.0,848,4.24,4.24,GRANO SECO,TRANSITORIO
68,SANTANDER,68327,GUEPSA,CEREALES,MAIZ,MAIZ,2018,2018A,40.0,40.0,271,6.78,6.78,GRANO SECO,TRANSITORIO
68,SANTANDER,68147,CAPITANEJO,CEREALES,MAIZ,MAIZ,2018,2018A,20.0,20.0,90,4.5,4.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6851,ARATOCA,CEREALES,MAIZ,MAIZ,2018,2018A,2.0,2.0,3,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68575,PUERTO WILCHES,CEREALES,MAIZ,MAIZ,2006,2006B,3.4,3.35,8,2.47,2.47,GRANO SECO,TRANSITORIO
68,SANTANDER,68468,MOLAGAVITA,CEREALES,MAIZ,MAIZ,2006,2006B,639.0,635.0,774,1.22,1.22,GRANO SECO,TRANSITORIO
68,SANTANDER,68235,EL CARMEN DE CHUCURI,CEREALES,MAIZ,MAIZ,2006,2006B,410.0,349.0,624,1.79,1.79,GRANO SECO,TRANSITORIO
68,SANTANDER,68121,CABRERA,CEREALES,MAIZ,MAIZ,2006,2006B,400.0,390.0,799,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,CEREALES,MAIZ,MAIZ,2006,2006B,400.0,400.0,360,0.9,0.9,GRANO SECO,TRANSITORIO
68,SANTANDER,6892,BETULIA,CEREALES,MAIZ,MAIZ,2006,2006B,375.0,372.0,669,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68432,MALAGA,CEREALES,MAIZ,MAIZ,2006,2006B,360.0,350.0,420,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68179,CHIPATA,CEREALES,MAIZ,MAIZ,2006,2006B,350.0,350.0,525,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68684,SAN JOSE DE MIRANDA,CEREALES,MAIZ,MAIZ,2006,2006B,320.0,300.0,261,0.87,0.87,GRANO SECO,TRANSITORIO
68,SANTANDER,68152,CARCASI,CEREALES,MAIZ,MAIZ,2006,2006B,300.0,300.0,360,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68573,PUERTO PARRA,CEREALES,MAIZ,MAIZ,2006,2006B,300.0,200.0,300,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68872,VILLANUEVA,CEREALES,MAIZ,MAIZ,2006,2006B,250.0,245.0,490,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68679,SAN GIL,CEREALES,MAIZ,MAIZ,2006,2006B,220.0,190.0,380,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68406,LEBRIJA,CEREALES,MAIZ,MAIZ,2006,2006B,200.0,190.0,418,2.2,2.2,GRANO SECO,TRANSITORIO
68,SANTANDER,6872,SANTA HELENA DEL OPON,CEREALES,MAIZ,MAIZ,2006,2006B,185.0,185.0,268,1.45,1.45,GRANO SECO,TRANSITORIO
68,SANTANDER,682,ALBANIA,CEREALES,MAIZ,MAIZ,2006,2006B,150.0,150.0,225,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68418,LOS SANTOS,CEREALES,MAIZ,MAIZ,2006,2006B,150.0,120.0,180,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68176,CHIMA,CEREALES,MAIZ,MAIZ,2006,2006B,130.0,125.0,168,1.35,1.35,GRANO SECO,TRANSITORIO
68,SANTANDER,68266,ENCISO,CEREALES,MAIZ,MAIZ,2006,2006B,110.0,105.0,168,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68686,SAN MIGUEL,CEREALES,MAIZ,MAIZ,2006,2006B,110.0,110.0,121,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68444,MATANZA,CEREALES,MAIZ,MAIZ,2006,2006B,105.0,105.0,262,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68655,SABANA DE TORRES,CEREALES,MAIZ,MAIZ,2006,2006B,105.0,95.0,211,2.23,2.23,GRANO SECO,TRANSITORIO
68,SANTANDER,6851,ARATOCA,CEREALES,MAIZ,MAIZ,2006,2006B,100.0,80.0,160,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6879,BARICHARA,CEREALES,MAIZ,MAIZ,2006,2006B,100.0,100.0,200,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68229,CURITI,CEREALES,MAIZ,MAIZ,2006,2006B,100.0,100.0,250,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,CEREALES,MAIZ,MAIZ,2006,2006B,97.0,97.0,184,1.9,1.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68682,SAN JOAQUIN,CEREALES,MAIZ,MAIZ,2006,2006B,90.0,90.0,180,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6881,BARRANCABERMEJA,CEREALES,MAIZ,MAIZ,2006,2006B,80.0,35.0,63,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68296,GALAN,CEREALES,MAIZ,MAIZ,2006,2006B,75.0,69.0,138,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68502,ONZAGA,CEREALES,MAIZ,MAIZ,2006,2006B,72.0,72.0,165,2.3,2.3,GRANO SECO,TRANSITORIO
68,SANTANDER,681,BUCARAMANGA,CEREALES,MAIZ,MAIZ,2006,2006B,70.0,70.0,140,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,SUAITA,CEREALES,MAIZ,MAIZ,2006,2006B,65.0,65.0,130,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68271,FLORIAN,CEREALES,MAIZ,MAIZ,2006,2006B,60.0,50.0,50,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68547,PIEDECUESTA,CEREALES,MAIZ,MAIZ,2006,2006B,60.0,60.0,150,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68344,HATO,CEREALES,MAIZ,MAIZ,2006,2006B,53.0,53.0,57,1.9,1.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68318,GUACA,CEREALES,MAIZ,MAIZ,2006,2006B,50.0,50.0,125,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68522,PALMAR,CEREALES,MAIZ,MAIZ,2006,2006B,50.0,50.0,65,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,6819,CIMITARRA,CEREALES,MAIZ,MAIZ,2006,2006B,45.0,25.0,22,0.9,0.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68549,PINCHOTE,CEREALES,MAIZ,MAIZ,2006,2006B,43.0,43.0,86,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68211,CONTRATACION,CEREALES,MAIZ,MAIZ,2006,2006B,40.0,40.0,100,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6825,EL PEÑON,CEREALES,MAIZ,MAIZ,2006,2006B,40.0,40.0,37,0.94,0.94,GRANO SECO,TRANSITORIO
68,SANTANDER,68745,SIMACOTA,CEREALES,MAIZ,MAIZ,2006,2006B,40.0,40.0,60,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68167,CHARALA,CEREALES,MAIZ,MAIZ,2006,2006B,26.0,26.0,52,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68217,COROMORO,CEREALES,MAIZ,MAIZ,2006,2006B,25.0,25.0,48,1.92,1.92,GRANO SECO,TRANSITORIO
68,SANTANDER,68327,GUEPSA,CEREALES,MAIZ,MAIZ,2006,2006B,20.0,18.0,23,1.28,1.28,GRANO SECO,TRANSITORIO
68,SANTANDER,68368,JESUS MARIA,CEREALES,MAIZ,MAIZ,2006,2006B,20.0,17.0,29,1.71,1.71,GRANO SECO,TRANSITORIO
68,SANTANDER,68464,MOGOTES,CEREALES,MAIZ,MAIZ,2006,2006B,20.0,18.0,27,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68705,SANTA BARBARA,CEREALES,MAIZ,MAIZ,2006,2006B,20.0,19.0,15,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,6882,TONA,CEREALES,MAIZ,MAIZ,2006,2006B,20.0,20.0,18,0.9,0.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68524,PALMAS DEL SOCORRO,CEREALES,MAIZ,MAIZ,2006,2006B,15.0,15.0,37,2.53,2.53,GRANO SECO,TRANSITORIO
68,SANTANDER,68264,ENCINO,CEREALES,MAIZ,MAIZ,2006,2006B,14.0,14.0,28,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68533,PARAMO,CEREALES,MAIZ,MAIZ,2006,2006B,11.0,11.0,28,2.55,2.55,GRANO SECO,TRANSITORIO
68,SANTANDER,68209,CONFINES,CEREALES,MAIZ,MAIZ,2006,2006B,10.0,10.0,20,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,685,OIBA,CEREALES,MAIZ,MAIZ,2006,2006B,10.0,8.0,20,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6878,SURATA,CEREALES,MAIZ,MAIZ,2006,2006B,10.0,10.0,8,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68245,EL GUACAMAYO,CEREALES,MAIZ,MAIZ,2006,2006B,8.0,8.0,6,0.87,0.87,GRANO SECO,TRANSITORIO
68,SANTANDER,68298,GAMBITA,CEREALES,MAIZ,MAIZ,2006,2006B,8.0,6.0,12,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68322,GUAPOTA,CEREALES,MAIZ,MAIZ,2006,2006B,8.0,7.0,14,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68673,SAN BENITO,CEREALES,MAIZ,MAIZ,2006,2006B,7.0,7.0,10,1.57,1.57,GRANO SECO,TRANSITORIO
68,SANTANDER,68132,CALIFORNIA,CEREALES,MAIZ,MAIZ,2006,2006B,5.0,5.0,6,1.29,1.29,GRANO SECO,TRANSITORIO
68,SANTANDER,68855,VALLE DE SAN JOSE,CEREALES,MAIZ,MAIZ,2006,2006B,5.0,5.0,12,2.44,2.44,GRANO SECO,TRANSITORIO
68,SANTANDER,68162,CERRITO,CEREALES,MAIZ,MAIZ,2006,2006B,4.0,4.0,4,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68575,PUERTO WILCHES,CEREALES,MAIZ,MAIZ,2007,2007A,2.85,2.775,6,2.44,2.44,GRANO SECO,TRANSITORIO
68,SANTANDER,68468,MOLAGAVITA,CEREALES,MAIZ,MAIZ,2007,2007A,639.0,635.0,774,1.22,1.22,GRANO SECO,TRANSITORIO
68,SANTANDER,68121,CABRERA,CEREALES,MAIZ,MAIZ,2007,2007A,600.0,550.0,1199,2.18,2.18,GRANO SECO,TRANSITORIO
68,SANTANDER,6881,BARRANCABERMEJA,CEREALES,MAIZ,MAIZ,2007,2007A,548.0,210.0,525,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68235,EL CARMEN DE CHUCURI,CEREALES,MAIZ,MAIZ,2007,2007A,456.0,410.0,733,1.79,1.79,GRANO SECO,TRANSITORIO
68,SANTANDER,6892,BETULIA,CEREALES,MAIZ,MAIZ,2007,2007A,385.0,375.0,671,1.79,1.79,GRANO SECO,TRANSITORIO
68,SANTANDER,68179,CHIPATA,CEREALES,MAIZ,MAIZ,2007,2007A,360.0,250.0,375,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68432,MALAGA,CEREALES,MAIZ,MAIZ,2007,2007A,320.0,320.0,384,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68502,ONZAGA,CEREALES,MAIZ,MAIZ,2007,2007A,310.0,310.0,775,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68152,CARCASI,CEREALES,MAIZ,MAIZ,2007,2007A,300.0,300.0,360,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68573,PUERTO PARRA,CEREALES,MAIZ,MAIZ,2007,2007A,300.0,200.0,300,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,CEREALES,MAIZ,MAIZ,2007,2007A,290.0,290.0,522,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,CEREALES,MAIZ,MAIZ,2007,2007A,260.0,260.0,234,0.9,0.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68861,VELEZ,CEREALES,MAIZ,MAIZ,2007,2007A,260.0,260.0,338,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68406,LEBRIJA,CEREALES,MAIZ,MAIZ,2007,2007A,220.0,215.0,473,2.2,2.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68679,SAN GIL,CEREALES,MAIZ,MAIZ,2007,2007A,220.0,200.0,400,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6872,SANTA HELENA DEL OPON,CEREALES,MAIZ,MAIZ,2007,2007A,215.0,215.0,311,1.45,1.45,GRANO SECO,TRANSITORIO
68,SANTANDER,68684,SAN JOSE DE MIRANDA,CEREALES,MAIZ,MAIZ,2007,2007A,200.0,200.0,198,0.99,0.99,GRANO SECO,TRANSITORIO
68,SANTANDER,68872,VILLANUEVA,CEREALES,MAIZ,MAIZ,2007,2007A,200.0,195.0,425,2.18,2.18,GRANO SECO,TRANSITORIO
68,SANTANDER,68745,SIMACOTA,CEREALES,MAIZ,MAIZ,2007,2007A,185.0,178.0,195,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68655,SABANA DE TORRES,CEREALES,MAIZ,MAIZ,2007,2007A,155.0,145.0,361,2.49,2.49,GRANO SECO,TRANSITORIO
68,SANTANDER,68418,LOS SANTOS,CEREALES,MAIZ,MAIZ,2007,2007A,150.0,120.0,180,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68211,CONTRATACION,CEREALES,MAIZ,MAIZ,2007,2007A,140.0,140.0,350,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,681,BUCARAMANGA,CEREALES,MAIZ,MAIZ,2007,2007A,130.0,130.0,260,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68522,PALMAR,CEREALES,MAIZ,MAIZ,2007,2007A,130.0,130.0,156,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68245,EL GUACAMAYO,CEREALES,MAIZ,MAIZ,2007,2007A,126.0,116.0,116,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68176,CHIMA,CEREALES,MAIZ,MAIZ,2007,2007A,125.0,120.0,162,1.35,1.35,GRANO SECO,TRANSITORIO
68,SANTANDER,68229,CURITI,CEREALES,MAIZ,MAIZ,2007,2007A,108.0,108.0,270,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68296,GALAN,CEREALES,MAIZ,MAIZ,2007,2007A,105.0,86.0,172,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6851,ARATOCA,CEREALES,MAIZ,MAIZ,2007,2007A,100.0,80.0,160,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6879,BARICHARA,CEREALES,MAIZ,MAIZ,2007,2007A,100.0,100.0,200,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68318,GUACA,CEREALES,MAIZ,MAIZ,2007,2007A,100.0,100.0,250,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68377,LA BELLEZA,CEREALES,MAIZ,MAIZ,2007,2007A,100.0,100.0,200,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68444,MATANZA,CEREALES,MAIZ,MAIZ,2007,2007A,100.0,95.0,238,2.51,2.51,GRANO SECO,TRANSITORIO
68,SANTANDER,68682,SAN JOAQUIN,CEREALES,MAIZ,MAIZ,2007,2007A,90.0,90.0,180,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6813,AGUADA,CEREALES,MAIZ,MAIZ,2007,2007A,79.0,71.0,78,1.11,1.11,GRANO SECO,TRANSITORIO
68,SANTANDER,6819,CIMITARRA,CEREALES,MAIZ,MAIZ,2007,2007A,75.0,53.0,47,0.9,0.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68344,HATO,CEREALES,MAIZ,MAIZ,2007,2007A,70.0,70.0,77,1.1,1.1,GRANO SECO,TRANSITORIO
68,SANTANDER,68855,VALLE DE SAN JOSE,CEREALES,MAIZ,MAIZ,2007,2007A,68.0,67.0,168,2.51,2.51,GRANO SECO,TRANSITORIO
68,SANTANDER,68547,PIEDECUESTA,CEREALES,MAIZ,MAIZ,2007,2007A,60.0,60.0,150,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68673,SAN BENITO,CEREALES,MAIZ,MAIZ,2007,2007A,60.0,60.0,96,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,6877,SUAITA,CEREALES,MAIZ,MAIZ,2007,2007A,55.0,55.0,110,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,682,ALBANIA,CEREALES,MAIZ,MAIZ,2007,2007A,50.0,50.0,65,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68549,PINCHOTE,CEREALES,MAIZ,MAIZ,2007,2007A,50.0,50.0,100,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6825,EL PEÑON,CEREALES,MAIZ,MAIZ,2007,2007A,45.0,45.0,42,0.94,0.94,GRANO SECO,TRANSITORIO
68,SANTANDER,68498,OCAMONTE,CEREALES,MAIZ,MAIZ,2007,2007A,40.0,37.0,37,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68167,CHARALA,CEREALES,MAIZ,MAIZ,2007,2007A,38.0,38.0,76,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68271,FLORIAN,CEREALES,MAIZ,MAIZ,2007,2007A,35.0,33.0,33,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68217,COROMORO,CEREALES,MAIZ,MAIZ,2007,2007A,34.0,34.0,64,1.91,1.91,GRANO SECO,TRANSITORIO
68,SANTANDER,68101,BOLIVAR,CEREALES,MAIZ,MAIZ,2007,2007A,30.0,30.0,45,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68324,GUAVATA,CEREALES,MAIZ,MAIZ,2007,2007A,30.0,30.0,30,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68327,GUEPSA,CEREALES,MAIZ,MAIZ,2007,2007A,25.0,24.0,30,1.29,1.29,GRANO SECO,TRANSITORIO
68,SANTANDER,68464,MOGOTES,CEREALES,MAIZ,MAIZ,2007,2007A,25.0,25.0,35,1.4,1.4,GRANO SECO,TRANSITORIO
68,SANTANDER,6832,GUADALUPE,CEREALES,MAIZ,MAIZ,2007,2007A,24.0,20.0,24,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68533,PARAMO,CEREALES,MAIZ,MAIZ,2007,2007A,22.0,22.0,55,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68266,ENCISO,CEREALES,MAIZ,MAIZ,2007,2007A,20.0,20.0,32,1.6,1.6,GRANO SECO,TRANSITORIO
68,SANTANDER,68524,PALMAS DEL SOCORRO,CEREALES,MAIZ,MAIZ,2007,2007A,20.0,20.0,50,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68686,SAN MIGUEL,CEREALES,MAIZ,MAIZ,2007,2007A,20.0,20.0,26,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68773,SUCRE,CEREALES,MAIZ,MAIZ,2007,2007A,20.0,20.0,26,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68368,JESUS MARIA,CEREALES,MAIZ,MAIZ,2007,2007A,18.0,15.0,25,1.67,1.67,GRANO SECO,TRANSITORIO
68,SANTANDER,68322,GUAPOTA,CEREALES,MAIZ,MAIZ,2007,2007A,17.0,14.0,16,1.21,1.21,GRANO SECO,TRANSITORIO
68,SANTANDER,68209,CONFINES,CEREALES,MAIZ,MAIZ,2007,2007A,16.0,16.0,32,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68425,MACARAVITA,CEREALES,MAIZ,MAIZ,2007,2007A,15.0,15.0,15,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,685,OIBA,CEREALES,MAIZ,MAIZ,2007,2007A,15.0,13.0,32,2.5,2.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68895,ZAPATOCA,CEREALES,MAIZ,MAIZ,2007,2007A,12.0,12.0,18,1.58,1.58,GRANO SECO,TRANSITORIO
68,SANTANDER,68298,GAMBITA,CEREALES,MAIZ,MAIZ,2007,2007A,10.0,8.0,16,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6882,TONA,CEREALES,MAIZ,MAIZ,2007,2007A,10.0,10.0,9,0.9,0.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68264,ENCINO,CEREALES,MAIZ,MAIZ,2007,2007A,9.0,8.0,16,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68162,CERRITO,CEREALES,MAIZ,MAIZ,2007,2007A,8.0,8.0,10,1.25,1.25,GRANO SECO,TRANSITORIO
68,SANTANDER,68132,CALIFORNIA,CEREALES,MAIZ,MAIZ,2007,2007A,5.0,5.0,6,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,6878,SURATA,CEREALES,MAIZ,MAIZ,2007,2007A,5.0,5.0,4,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68867,VETAS,CEREALES,MAIZ,MAIZ,2007,2007A,2.0,2.0,2,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68575,PUERTO WILCHES,CEREALES,MAIZ,MAIZ,2007,2007B,2.575,2.488,6,2.42,2.42,GRANO SECO,TRANSITORIO
68,SANTANDER,68235,EL CARMEN DE CHUCURI,CEREALES,MAIZ,MAIZ,2007,2007B,498.0,475.0,764,1.61,1.61,GRANO SECO,TRANSITORIO
68,SANTANDER,68385,LANDAZURI,CEREALES,MAIZ,MAIZ,2007,2007B,350.0,325.0,650,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68432,MALAGA,CEREALES,MAIZ,MAIZ,2007,2007B,330.0,330.0,396,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,6892,BETULIA,CEREALES,MAIZ,MAIZ,2007,2007B,315.0,315.0,598,1.9,1.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68406,LEBRIJA,CEREALES,MAIZ,MAIZ,2007,2007B,230.0,220.0,484,2.2,2.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68679,SAN GIL,CEREALES,MAIZ,MAIZ,2007,2007B,220.0,200.0,400,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68179,CHIPATA,CEREALES,MAIZ,MAIZ,2007,2007B,200.0,200.0,330,1.65,1.65,GRANO SECO,TRANSITORIO
68,SANTANDER,68344,HATO,CEREALES,MAIZ,MAIZ,2007,2007B,190.0,190.0,152,0.8,0.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68689,SAN VICENTE DE CHUCURI,CEREALES,MAIZ,MAIZ,2007,2007B,183.0,155.0,131,0.85,0.85,GRANO SECO,TRANSITORIO
68,SANTANDER,68655,SABANA DE TORRES,CEREALES,MAIZ,MAIZ,2007,2007B,170.0,161.0,264,1.64,1.64,GRANO SECO,TRANSITORIO
68,SANTANDER,68669,SAN ANDRES,CEREALES,MAIZ,MAIZ,2007,2007B,169.0,150.0,225,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68418,LOS SANTOS,CEREALES,MAIZ,MAIZ,2007,2007B,150.0,120.0,180,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6872,SANTA HELENA DEL OPON,CEREALES,MAIZ,MAIZ,2007,2007B,150.0,150.0,225,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68152,CARCASI,CEREALES,MAIZ,MAIZ,2007,2007B,140.0,140.0,252,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68176,CHIMA,CEREALES,MAIZ,MAIZ,2007,2007B,101.0,101.0,121,1.2,1.2,GRANO SECO,TRANSITORIO
68,SANTANDER,68425,MACARAVITA,CEREALES,MAIZ,MAIZ,2007,2007B,90.0,90.0,67,0.75,0.75,GRANO SECO,TRANSITORIO
68,SANTANDER,685,OIBA,CEREALES,MAIZ,MAIZ,2007,2007B,90.0,90.0,90,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6879,BARICHARA,CEREALES,MAIZ,MAIZ,2007,2007B,80.0,80.0,150,1.88,1.88,GRANO SECO,TRANSITORIO
68,SANTANDER,68522,PALMAR,CEREALES,MAIZ,MAIZ,2007,2007B,80.0,75.0,97,1.3,1.3,GRANO SECO,TRANSITORIO
68,SANTANDER,68686,SAN MIGUEL,CEREALES,MAIZ,MAIZ,2007,2007B,80.0,80.0,120,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,6825,EL PEÑON,CEREALES,MAIZ,MAIZ,2007,2007B,78.0,78.0,94,1.21,1.21,GRANO SECO,TRANSITORIO
68,SANTANDER,68121,CABRERA,CEREALES,MAIZ,MAIZ,2007,2007B,70.0,70.0,105,1.5,1.5,GRANO SECO,TRANSITORIO
68,SANTANDER,68444,MATANZA,CEREALES,MAIZ,MAIZ,2007,2007B,70.0,68.0,87,1.29,1.29,GRANO SECO,TRANSITORIO
68,SANTANDER,68682,SAN JOAQUIN,CEREALES,MAIZ,MAIZ,2007,2007B,70.0,70.0,63,0.9,0.9,GRANO SECO,TRANSITORIO
68,SANTANDER,68298,GAMBITA,CEREALES,MAIZ,MAIZ,2007,2007B,65.0,57.0,57,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,6851,ARATOCA,CEREALES,MAIZ,MAIZ,2007,2007B,60.0,60.0,108,1.8,1.8,GRANO SECO,TRANSITORIO
68,SANTANDER,68211,CONTRATACION,CEREALES,MAIZ,MAIZ,2007,2007B,60.0,60.0,120,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68547,PIEDECUESTA,CEREALES,MAIZ,MAIZ,2007,2007B,60.0,60.0,94,1.57,1.57,GRANO SECO,TRANSITORIO
68,SANTANDER,68167,CHARALA,CEREALES,MAIZ,MAIZ,2007,2007B,54.0,50.0,100,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68217,COROMORO,CEREALES,MAIZ,MAIZ,2007,2007B,50.0,40.0,80,2.0,2.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68271,FLORIAN,CEREALES,MAIZ,MAIZ,2007,2007B,49.0,48.0,48,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68684,SAN JOSE DE MIRANDA,CEREALES,MAIZ,MAIZ,2007,2007B,45.0,45.0,45,1.0,1.0,GRANO SECO,TRANSITORIO
68,SANTANDER,68368,JESUS MARIA,CEREALES,MAIZ,MAIZ,2007,2007B,44.0,42.0,71,1.7,1.7,GRANO SECO,TRANSITORIO
